0,0.39814814814814814,0.009345794392523364,0.0,0.0
1,0.8693693693693694,0.6136363636363636,0.5159817351598174,0.44954128440366975
1,0.5935828877005348,0.15675675675675677,0.10869565217391304,0.08196721311475409
0,0.5445026178010471,0.031746031746031744,0.005319148936170213,0.0
0,0.32950191570881227,0.007722007722007722,0.003875968992248062,0.0
0,0.5903083700440529,0.035555555555555556,0.004464285714285714,0.0
1,0.7597765363128491,0.3954802259887006,0.3068181818181818,0.24571428571428572
0,0.5161290322580645,0.0,0.0,0.0
0,0.44086021505376344,0.02717391304347826,0.00546448087431694,0.0
1,0.9794520547945206,0.875,0.8321678321678322,0.7887323943661971
1,0.9513888888888888,0.676056338028169,0.5886524822695035,0.5214285714285715
1,0.9764705882352941,0.75,0.6586826347305389,0.5783132530120482
1,0.8117647058823529,0.42857142857142855,0.3473053892215569,0.28313253012048195
0,0.4411764705882353,0.0,0.0,0.0
0,0.4888888888888889,0.0,0.0,0.0
1,0.813953488372093,0.6428571428571429,0.6385542168674698,0.6341463414634146
0,0.6111111111111112,0.02857142857142857,0.0,0.0
1,1.0,0.9888888888888889,0.9775280898876404,0.9659090909090909
1,0.634020618556701,0.07291666666666667,0.020942408376963352,0.005263157894736842
1,0.5829383886255924,0.20574162679425836,0.1346153846153846,0.08695652173913043
1,0.6379310344827587,0.34347826086956523,0.3231441048034934,0.30701754385964913
0,0.42038216560509556,0.012903225806451613,0.0,0.0
1,0.6877637130801688,0.24680851063829787,0.14102564102564102,0.07725321888412018
1,0.6706586826347305,0.19393939393939394,0.1402439024390244,0.11042944785276074
1,0.7692307692307693,0.4781144781144781,0.4594594594594595,0.45084745762711864
1,0.7122641509433962,0.19523809523809524,0.12440191387559808,0.08653846153846154
1,0.6299212598425197,0.29365079365079366,0.2868525896414343,0.28
1,0.7157360406091371,0.08205128205128205,0.020618556701030927,0.0051813471502590676
0,0.3320610687022901,0.0038461538461538464,0.0,0.0
1,0.7172131147540983,0.19421487603305784,0.12448132780082988,0.07916666666666666
1,0.8782608695652174,0.6096491228070176,0.5286343612334802,0.47345132743362833
1,0.5298013245033113,0.32666666666666666,0.3210702341137124,0.31543624161073824
0,0.5721153846153846,0.02912621359223301,0.0,0.0
0,0.319672131147541,0.0,0.0,0.0
0,0.535,0.020202020202020204,0.005076142131979695,0.0
1,0.78,0.6313131313131313,0.6192893401015228,0.6071428571428571
0,0.6526946107784432,0.024242424242424242,0.0,0.0
0,0.4439461883408072,0.04524886877828054,0.013636363636363636,0.0
1,0.6650246305418719,0.29850746268656714,0.23,0.18090452261306533
1,0.7281553398058253,0.13725490196078433,0.06403940886699508,0.034653465346534656
1,0.7620481927710844,0.4303030303030303,0.3495440729483283,0.2896341463414634
1,0.9470198675496688,0.48322147651006714,0.3716216216216216,0.2857142857142857
1,0.3684210526315789,0.0,0.0,0.0
0,0.5328947368421053,0.013333333333333334,0.0,0.0
0,0.6184971098265896,0.04678362573099415,0.011764705882352941,0.005917159763313609
0,0.5103092783505154,0.020833333333333332,0.015706806282722512,0.010526315789473684
0,0.5798319327731093,0.01694915254237288,0.00425531914893617,0.0
0,0.40703517587939697,0.015228426395939087,0.00510204081632653,0.0
0,0.5154639175257731,0.010380622837370242,0.0,0.0
1,0.5845410628019324,0.13658536585365855,0.08823529411764706,0.04926108374384237
1,0.6171875,0.2619047619047619,0.208,0.1693548387096774
1,1.0,0.9224806201550387,0.8828125,0.84251968503937
1,0.9916666666666667,0.940677966101695,0.9145299145299145,0.8879310344827587
0,0.550561797752809,0.03977272727272727,0.011428571428571429,0.0
0,0.41935483870967744,0.03296703296703297,0.011111111111111112,0.0
1,0.8351648351648352,0.25842696629213485,0.11363636363636363,0.034482758620689655
1,0.9270833333333334,0.5106382978723404,0.3763440860215054,0.29347826086956524
0,0.5023696682464455,0.0,0.0,0.0
1,0.7087378640776699,0.44607843137254904,0.3793103448275862,0.3217821782178218
1,0.8633879781420765,0.5082872928176796,0.39444444444444443,0.30726256983240224
1,0.9606060606060606,0.8963414634146342,0.8807339449541285,0.8650306748466258
0,0.4380165289256198,0.025210084033613446,0.00847457627118644,0.0
1,0.7336683417085427,0.20304568527918782,0.12244897959183673,0.07179487179487179
1,0.5138888888888888,0.009345794392523364,0.0,0.0
0,0.4861111111111111,0.009345794392523364,0.0,0.0
1,0.8451882845188284,0.4008438818565401,0.3474576271186441,0.3021276595744681
1,0.485,0.025252525252525252,0.005076142131979695,0.0
1,0.9506726457399103,0.8235294117647058,0.8,0.7808219178082192
1,0.551219512195122,0.2857142857142857,0.2524752475247525,0.23383084577114427
0,0.3612565445026178,0.0,0.0,0.0
